gen = -001,avg = 0,247,best = 0,247,chrom = {0,376;0,894;0,992;0,394;0,457;0,753;0,029;0,741;0,010;0,585;0,921;0,419;0,512;0,597;0,490;0,423;0,201;0,274;0,384;0,423;0,811;0,114;0,868;0,672;0,568;0,236;0,518;0,239;0,053;0,022;0,127;0,244;0,127;0,545;0,221;0,535;0,997;0,637;0,543;0,998;0,701;0,122;0,488;0,448;0,714;0,901;0,011;0,938;0,141;0,291;0,711;0,090;0,952;0,287;0,893;0,024;0,036;0,142;0,162;0,299}
gen = 0000,avg = 0,358,best = 0,618,chrom = {0,565;0,880;0,378;0,420;0,365;0,179;0,438;0,835;0,006;0,636;0,653;0,362;0,706;0,562;0,841;0,247;0,624;0,095;0,393;0,738;0,206;0,310;0,324;0,873;0,166;0,602;0,194;0,423;0,390;0,744;0,037;0,738;0,194;0,407;0,596;0,196;0,823;0,813;0,118;0,029;0,745;0,630;0,668;0,363;0,288;0,185;0,426;0,406;0,455;0,551;0,715;0,855;0,277;0,101;0,560;0,765;0,899;0,673;0,456;0,307}
gen = 0001,avg = 0,515,best = 0,642,chrom = {0,732;0,065;0,437;0,421;0,825;0,078;0,311;0,092;0,149;0,290;0,646;0,906;0,548;0,850;0,705;0,972;0,628;0,629;0,169;0,392;0,679;0,941;0,425;0,795;0,554;0,200;0,936;0,872;0,946;0,706;0,927;0,581;0,970;0,945;0,039;0,499;0,692;0,510;0,892;0,674;0,260;0,122;0,488;0,448;0,714;0,901;0,011;0,938;0,141;0,291;0,711;0,090;0,952;0,287;0,893;0,024;0,036;0,142;0,162;0,299}
gen = 0002,avg = 0,613,best = 0,735,chrom = {0,302;0,452;0,911;0,639;0,264;0,221;0,030;0,015;0,908;0,144;0,921;0,956;0,585;0,914;0,685;0,652;0,402;0,634;0,214;0,150;0,182;0,079;0,033;0,566;0,504;0,566;0,216;0,636;0,716;0,966;0,371;0,172;0,399;0,727;0,202;0,939;0,603;0,590;0,773;0,448;0,332;0,061;0,896;0,182;0,175;0,598;0,455;0,787;0,678;0,897;0,508;0,850;0,412;0,643;0,935;0,990;0,031;0,555;0,446;0,099}
gen = 0003,avg = 0,669,best = 0,735,chrom = {0,302;0,452;0,911;0,639;0,264;0,221;0,030;0,015;0,908;0,144;0,921;0,956;0,585;0,914;0,685;0,652;0,402;0,634;0,214;0,150;0,182;0,079;0,033;0,566;0,504;0,566;0,216;0,636;0,716;0,966;0,371;0,172;0,399;0,727;0,202;0,939;0,603;0,590;0,773;0,448;0,332;0,061;0,896;0,182;0,175;0,598;0,455;0,787;0,678;0,897;0,508;0,850;0,412;0,643;0,935;0,990;0,031;0,555;0,446;0,099}
gen = 0004,avg = 0,691,best = 0,735,chrom = {0,302;0,452;0,911;0,639;0,264;0,221;0,030;0,015;0,908;0,144;0,921;0,956;0,585;0,914;0,685;0,652;0,402;0,634;0,214;0,150;0,182;0,079;0,033;0,566;0,504;0,566;0,216;0,636;0,716;0,966;0,371;0,172;0,399;0,727;0,202;0,939;0,603;0,590;0,773;0,448;0,332;0,061;0,896;0,182;0,175;0,598;0,455;0,787;0,678;0,897;0,508;0,850;0,412;0,643;0,935;0,990;0,031;0,555;0,446;0,099}
gen = 0005,avg = 0,755,best = 0,957,chrom = {0,732;0,065;0,437;0,421;0,825;0,078;0,311;0,092;0,149;0,290;0,646;0,906;0,548;0,850;0,705;0,972;0,628;0,629;0,169;0,392;0,679;0,941;0,425;0,795;0,921;0,200;0,936;0,872;0,390;0,744;0,037;0,738;0,194;0,992;0,596;0,196;0,823;0,906;0,118;0,029;0,369;0,630;0,668;0,363;0,288;0,185;0,426;0,773;0,455;0,551;0,715;0,855;0,277;0,101;0,560;0,765;0,899;0,673;0,456;0,307}
gen = 0006,avg = 0,798,best = 0,957,chrom = {0,732;0,065;0,437;0,421;0,825;0,078;0,311;0,092;0,149;0,290;0,646;0,906;0,548;0,850;0,705;0,972;0,628;0,629;0,169;0,392;0,679;0,941;0,425;0,795;0,921;0,200;0,936;0,872;0,390;0,744;0,037;0,738;0,194;0,992;0,596;0,196;0,823;0,906;0,118;0,029;0,369;0,630;0,668;0,363;0,288;0,185;0,426;0,773;0,455;0,551;0,715;0,855;0,277;0,101;0,560;0,765;0,899;0,673;0,456;0,307}
gen = 0007,avg = 0,830,best = 0,957,chrom = {0,732;0,065;0,437;0,421;0,825;0,078;0,311;0,092;0,149;0,290;0,646;0,906;0,548;0,850;0,705;0,972;0,628;0,629;0,169;0,392;0,679;0,941;0,425;0,795;0,921;0,200;0,936;0,872;0,390;0,744;0,037;0,738;0,194;0,992;0,596;0,196;0,823;0,906;0,118;0,029;0,369;0,630;0,668;0,363;0,288;0,185;0,426;0,773;0,455;0,551;0,715;0,855;0,277;0,101;0,560;0,765;0,899;0,673;0,456;0,307}
gen = 0008,avg = 0,919,best = 1,020,chrom = {0,732;0,065;0,437;0,421;0,083;0,078;0,311;0,092;0,896;0,290;0,646;0,906;0,548;0,850;0,705;0,972;0,628;0,629;0,169;0,392;0,679;0,941;0,789;0,928;0,921;0,200;0,936;0,872;0,390;0,744;0,037;0,738;0,147;0,992;0,089;0,196;0,823;0,906;0,118;0,029;0,369;0,630;0,668;0,363;0,288;0,185;0,426;0,773;0,455;0,551;0,715;0,855;0,277;0,101;0,560;0,765;0,899;0,673;0,456;0,307}
