gen = -001,avg = 0,325,best = 0,325,chrom = {0,115;0,127;0,298;0,045;0,577;0,562;0,653;0,505;0,348;0,010;0,190;0,921;0,568;0,373;0,484;0,520;0,473;0,676;0,031;0,779;0,473;0,016;0,753;0,162;0,509;0,495;0,820;0,886;0,312;0,283;0,887;0,519;0,409;0,421;0,665;0,013;0,387;0,230;0,613;0,766;0,189;0,213;0,384;0,579;0,008;0,169;0,624;0,012;0,618;0,809;0,632;0,446;0,836;0,566;0,366;0,331;0,182;0,429;0,325;0,518}
gen = 0000,avg = 0,345,best = 0,519,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,555;0,368;0,144;0,817;0,197;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,306;0,045;0,221;0,695;0,822;0,220;0,465;0,758;0,889;0,211;0,590;0,743;0,915;0,443;0,091;0,115;0,888;0,386;0,723;0,489;0,937;0,777;0,370;0,419;0,415;0,751;0,705;0,344;0,634;0,172;0,859;0,142;0,945;0,967}
gen = 0001,avg = 0,479,best = 0,616,chrom = {0,849;0,221;0,120;0,940;0,242;0,629;0,385;0,765;0,790;0,296;0,277;0,337;0,475;0,343;0,853;0,152;0,614;0,998;0,373;0,744;0,081;0,567;0,193;0,498;0,894;0,845;0,589;0,102;0,760;0,609;0,882;0,776;0,980;0,902;0,675;0,772;0,457;0,722;0,507;0,304;0,408;0,370;0,713;0,959;0,787;0,155;0,839;0,872;0,359;0,809;0,632;0,446;0,836;0,566;0,366;0,331;0,182;0,429;0,325;0,518}
gen = 0002,avg = 0,544,best = 0,670,chrom = {0,115;0,127;0,298;0,045;0,577;0,562;0,653;0,244;0,348;0,104;0,190;0,921;0,568;0,373;0,484;0,302;0,473;0,676;0,031;0,779;0,473;0,016;0,419;0,162;0,509;0,495;0,820;0,886;0,312;0,950;0,465;0,519;0,409;0,176;0,951;0,335;0,494;0,728;0,546;0,794;0,145;0,905;0,140;0,580;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,378;0,748;0,848;0,612;0,789;0,071;0,480;0,320;0,883}
gen = 0003,avg = 0,621,best = 0,708,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,555;0,368;0,144;0,817;0,197;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,306;0,045;0,221;0,695;0,822;0,220;0,465;0,758;0,889;0,211;0,590;0,743;0,915;0,443;0,091;0,115;0,888;0,386;0,723;0,489;0,937;0,777;0,370;0,419;0,415;0,751;0,705;0,344;0,634;0,172;0,859;0,142;0,945;0,967}
gen = 0004,avg = 0,693,best = 0,882,chrom = {0,849;0,221;0,120;0,940;0,242;0,629;0,385;0,765;0,790;0,296;0,277;0,337;0,475;0,343;0,162;0,152;0,614;0,998;0,373;0,744;0,081;0,567;0,193;0,498;0,894;0,845;0,589;0,102;0,760;0,609;0,882;0,776;0,980;0,902;0,675;0,772;0,641;0,722;0,507;0,304;0,408;0,370;0,713;0,959;0,787;0,155;0,839;0,872;0,359;0,809;0,632;0,446;0,836;0,812;0,366;0,331;0,283;0,429;0,325;0,518}
gen = 0005,avg = 0,755,best = 0,882,chrom = {0,849;0,221;0,120;0,940;0,242;0,629;0,385;0,765;0,790;0,296;0,277;0,337;0,475;0,343;0,162;0,152;0,614;0,998;0,373;0,744;0,081;0,567;0,193;0,498;0,894;0,845;0,589;0,102;0,760;0,609;0,882;0,776;0,980;0,902;0,675;0,772;0,641;0,722;0,507;0,304;0,408;0,370;0,713;0,959;0,787;0,155;0,839;0,872;0,359;0,809;0,632;0,446;0,836;0,812;0,366;0,331;0,283;0,429;0,325;0,518}
gen = 0006,avg = 0,796,best = 0,882,chrom = {0,849;0,221;0,120;0,940;0,242;0,629;0,385;0,765;0,790;0,296;0,277;0,337;0,475;0,343;0,162;0,152;0,614;0,998;0,373;0,744;0,081;0,567;0,193;0,498;0,894;0,845;0,589;0,102;0,760;0,609;0,882;0,776;0,980;0,902;0,675;0,772;0,641;0,722;0,507;0,304;0,408;0,370;0,713;0,959;0,787;0,155;0,839;0,872;0,359;0,809;0,632;0,446;0,836;0,812;0,366;0,331;0,283;0,429;0,325;0,518}
gen = 0007,avg = 0,815,best = 0,882,chrom = {0,849;0,221;0,120;0,940;0,242;0,629;0,385;0,765;0,790;0,296;0,277;0,337;0,475;0,343;0,162;0,152;0,614;0,998;0,373;0,744;0,081;0,567;0,193;0,498;0,894;0,845;0,589;0,102;0,760;0,609;0,882;0,776;0,980;0,902;0,675;0,772;0,641;0,722;0,507;0,304;0,408;0,370;0,713;0,959;0,787;0,155;0,839;0,872;0,359;0,809;0,632;0,446;0,836;0,812;0,366;0,331;0,283;0,429;0,325;0,518}
gen = 0008,avg = 0,832,best = 0,882,chrom = {0,849;0,221;0,120;0,940;0,242;0,629;0,385;0,765;0,790;0,296;0,277;0,337;0,475;0,343;0,162;0,152;0,614;0,998;0,373;0,744;0,081;0,567;0,193;0,498;0,894;0,845;0,589;0,102;0,760;0,609;0,882;0,776;0,980;0,902;0,675;0,772;0,641;0,722;0,507;0,304;0,408;0,370;0,713;0,959;0,787;0,155;0,839;0,872;0,359;0,809;0,632;0,446;0,836;0,812;0,366;0,331;0,283;0,429;0,325;0,518}
gen = 0009,avg = 0,865,best = 0,954,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0010,avg = 0,880,best = 0,954,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0011,avg = 0,898,best = 0,954,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0012,avg = 0,910,best = 0,954,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0013,avg = 0,927,best = 0,991,chrom = {0,849;0,221;0,120;0,940;0,242;0,629;0,385;0,765;0,790;0,296;0,065;0,337;0,578;0,343;0,853;0,550;0,614;0,998;0,373;0,744;0,750;0,567;0,193;0,498;0,109;0,845;0,589;0,588;0,760;0,921;0,882;0,776;0,980;0,082;0,675;0,922;0,457;0,943;0,507;0,304;0,408;0,370;0,713;0,959;0,787;0,155;0,839;0,589;0,359;0,809;0,632;0,446;0,836;0,812;0,366;0,331;0,779;0,429;0,325;0,518}
gen = 0014,avg = 0,955,best = 1,024,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,947;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,016;0,951;0,838;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0015,avg = 0,966,best = 1,024,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,947;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,016;0,951;0,838;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0016,avg = 0,980,best = 1,024,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,947;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,016;0,951;0,838;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0017,avg = 0,988,best = 1,024,chrom = {0,850;0,716;0,167;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,947;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,774;0,114;0,251;0,891;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,016;0,951;0,838;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0018,avg = 0,999,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0019,avg = 1,008,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0020,avg = 1,014,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0021,avg = 1,020,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0022,avg = 1,023,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0023,avg = 1,025,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0024,avg = 1,026,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0025,avg = 1,027,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0026,avg = 1,028,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0027,avg = 1,028,best = 1,030,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,206;0,409;0,176;0,951;0,335;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,183;0,860;0,901;0,132;0,646;0,389;0,999;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,391;0,883}
gen = 0028,avg = 1,031,best = 1,043,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,016;0,951;0,838;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0029,avg = 1,032,best = 1,043,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,016;0,951;0,838;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
gen = 0030,avg = 1,033,best = 1,043,chrom = {0,850;0,716;0,777;0,041;0,033;0,488;0,595;0,524;0,437;0,204;0,090;0,786;0,654;0,688;0,139;0,899;0,331;0,600;0,339;0,513;0,114;0,251;0,275;0,884;0,256;0,386;0,862;0,045;0,221;0,695;0,050;0,519;0,409;0,016;0,951;0,838;0,319;0,728;0,546;0,974;0,518;0,139;0,140;0,813;0,860;0,901;0,132;0,646;0,389;0,897;0,914;0,281;0,748;0,512;0,871;0,789;0,115;0,480;0,320;0,883}
