gen = -001,avg = 0,334,best = 0,334,chrom = {0,549;0,950;0,984;0,692;0,284;0,724;0,576;0,384;0,380;0,147;0,726;0,020;0,933;0,969;0,137;0,729;0,271;0,075;0,593;0,483;0,470;0,854;0,772;0,069;0,011;0,427;0,250;0,103;0,556;0,623;0,523;0,918;0,540;0,563;0,302;0,929;0,699;0,549;0,960;0,242;0,706;0,709;0,769;0,863;0,797;0,518;0,472;0,870;0,650;0,874;0,832;0,277;0,808;0,873;0,004;0,136;0,620;0,850;0,993;0,639}
gen = 0000,avg = 0,268,best = 0,585,chrom = {0,200;0,715;0,642;0,263;0,875;0,040;0,214;0,711;0,423;0,277;0,641;0,017;0,740;0,779;0,434;0,303;0,526;0,938;0,334;0,504;0,905;0,376;0,729;0,747;0,182;0,675;0,670;0,955;0,002;0,114;0,764;0,477;0,712;0,124;0,459;0,598;0,958;0,356;0,669;0,308;0,424;0,289;0,268;0,586;0,133;0,317;0,686;0,759;0,925;0,109;0,767;0,193;0,576;0,828;0,056;0,724;0,494;0,494;0,908;0,703}
gen = 0001,avg = 0,464,best = 0,689,chrom = {0,049;0,332;0,141;0,690;0,674;0,433;0,018;0,699;0,960;0,665;0,643;0,263;0,961;0,884;0,654;0,709;0,482;0,301;0,924;0,966;0,564;0,083;0,161;0,843;0,673;0,516;0,987;0,640;0,008;0,156;0,653;0,059;0,695;0,326;0,758;0,609;0,406;0,093;0,397;0,364;0,899;0,635;0,490;0,944;0,832;0,480;0,279;0,098;0,440;0,697;0,587;0,102;0,109;0,498;0,343;0,447;0,131;0,118;0,849;0,999}
gen = 0002,avg = 0,624,best = 0,744,chrom = {0,049;0,332;0,616;0,152;0,674;0,433;0,018;0,699;0,960;0,665;0,559;0,263;0,750;0,884;0,654;0,709;0,482;0,301;0,924;0,966;0,564;0,083;0,161;0,843;0,512;0,516;0,987;0,640;0,008;0,156;0,653;0,059;0,695;0,326;0,758;0,609;0,406;0,093;0,397;0,364;0,899;0,635;0,490;0,944;0,832;0,626;0,279;0,098;0,440;0,697;0,587;0,102;0,109;0,498;0,343;0,447;0,131;0,118;0,849;0,999}
gen = 0003,avg = 0,737,best = 0,864,chrom = {0,049;0,332;0,616;0,152;0,674;0,433;0,018;0,699;0,854;0,665;0,559;0,263;0,750;0,962;0,669;0,709;0,482;0,301;0,924;0,169;0,564;0,083;0,161;0,843;0,512;0,516;0,987;0,640;0,008;0,156;0,653;0,059;0,695;0,621;0,758;0,609;0,058;0,093;0,397;0,364;0,899;0,635;0,490;0,944;0,241;0,626;0,385;0,098;0,440;0,697;0,587;0,102;0,109;0,498;0,343;0,447;0,131;0,118;0,849;0,999}
gen = 0004,avg = 0,844,best = 0,999,chrom = {0,049;0,332;0,141;0,690;0,304;0,433;0,018;0,699;0,960;0,665;0,643;0,263;0,961;0,884;0,654;0,709;0,482;0,301;0,924;0,966;0,564;0,083;0,161;0,843;0,673;0,516;0,987;0,640;0,766;0,156;0,653;0,395;0,695;0,151;0,762;0,609;0,406;0,093;0,397;0,425;0,353;0,635;0,490;0,944;0,832;0,480;0,279;0,943;0,440;0,697;0,587;0,102;0,224;0,498;0,343;0,447;0,131;0,118;0,849;0,999}
gen = 0005,avg = 0,895,best = 0,999,chrom = {0,049;0,332;0,141;0,690;0,304;0,433;0,018;0,699;0,960;0,665;0,643;0,263;0,961;0,884;0,654;0,709;0,482;0,301;0,924;0,966;0,564;0,083;0,161;0,843;0,673;0,516;0,987;0,640;0,766;0,156;0,653;0,395;0,695;0,151;0,762;0,609;0,406;0,093;0,397;0,425;0,353;0,635;0,490;0,944;0,832;0,480;0,279;0,943;0,440;0,697;0,587;0,102;0,224;0,498;0,343;0,447;0,131;0,118;0,849;0,999}
gen = 0006,avg = 0,933,best = 1,025,chrom = {0,049;0,332;0,616;0,152;0,674;0,433;0,018;0,699;0,960;0,747;0,559;0,263;0,750;0,884;0,654;0,709;0,711;0,301;0,924;0,966;0,564;0,529;0,161;0,843;0,512;0,597;0,987;0,640;0,008;0,156;0,653;0,059;0,695;0,621;0,758;0,609;0,058;0,093;0,397;0,364;0,178;0,635;0,490;0,944;0,413;0,480;0,279;0,299;0,440;0,697;0,212;0,102;0,109;0,498;0,902;0,447;0,131;0,118;0,849;0,999}
gen = 0007,avg = 0,970,best = 1,025,chrom = {0,049;0,332;0,616;0,152;0,674;0,433;0,018;0,699;0,960;0,747;0,559;0,263;0,750;0,884;0,654;0,709;0,711;0,301;0,924;0,966;0,564;0,529;0,161;0,843;0,512;0,597;0,987;0,640;0,008;0,156;0,653;0,059;0,695;0,621;0,758;0,609;0,058;0,093;0,397;0,364;0,178;0,635;0,490;0,944;0,413;0,480;0,279;0,299;0,440;0,697;0,212;0,102;0,109;0,498;0,902;0,447;0,131;0,118;0,849;0,999}
gen = 0008,avg = 0,992,best = 1,025,chrom = {0,049;0,332;0,616;0,152;0,674;0,433;0,018;0,699;0,960;0,747;0,559;0,263;0,750;0,884;0,654;0,709;0,711;0,301;0,924;0,966;0,564;0,529;0,161;0,843;0,512;0,597;0,987;0,640;0,008;0,156;0,653;0,059;0,695;0,621;0,758;0,609;0,058;0,093;0,397;0,364;0,178;0,635;0,490;0,944;0,413;0,480;0,279;0,299;0,440;0,697;0,212;0,102;0,109;0,498;0,902;0,447;0,131;0,118;0,849;0,999}
