EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3287,5000,  3,  27,    3,     2,    397 
2809,5000,  1,  27,    3,     2,    399 
2691,5000,  3,  27,    3,     2,    395 
2706,5000,  2,  27,    3,     2,    389 
2691,5000,  2,  27,    3,     2,    393 
2746,5000,  1,  27,    3,     2,    394 
2668,5000,  3,  27,    3,     2,    392 
2678,5000,  2,  27,    3,     2,    395 
2694,5000,  0,  27,    3,     2,    390 
2706,5000,  2,  27,    3,     2,    392 
