EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3263,5000,  1,  28,    4,     2,    391 
2746,5000,  1,  28,    4,     2,    392 
2711,5000,  2,  28,    4,     2,    393 
2712,5000,  5,  28,    4,     2,    397 
2724,5000,  3,  28,    4,     2,    392 
2847,5000,  1,  28,    4,     2,    393 
2691,5000,  2,  28,    4,     2,    392 
2712,5000,  2,  28,    4,     2,    390 
2691,5000,  1,  28,    4,     2,    397 
2716,5000,  1,  28,    4,     2,    391 
