EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
2472,5000,  3,  12,    1,     2,    393 
1768,5000,  3,  12,    1,     2,    395 
1732,5000,  4,  12,    1,     2,    396 
1747,5000,  6,  12,    1,     2,    393 
1754,5000,  3,  12,    1,     2,    395 
1732,5000,  4,  12,    1,     2,    394 
1769,5000,  5,  12,    1,     2,    393 
1734,5000,  4,  12,    1,     2,    395 
1827,5000,  4,  12,    1,     2,    391 
1730,5000,  3,  12,    1,     2,    395 
