EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
2660,5000,  0,  29,    1,     2,    394 
2294,5000,  0,  29,    1,     2,    392 
2194,5000,  0,  29,    1,     2,    394 
2141,5000,  0,  29,    1,     2,    394 
2157,5000,  0,  29,    1,     2,    395 
2139,5000,  0,  29,    1,     2,    390 
2106,5000,  0,  29,    1,     2,    389 
2178,5000,  1,  29,    1,     2,    397 
2149,5000,  0,  29,    1,     2,    393 
2116,5000,  0,  29,    1,     2,    392 
