EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
2860,5000,  1,  14,    1,     2,    393 
2303,5000,  3,  14,    1,     2,    396 
2271,5000,  2,  14,    1,     2,    394 
2248,5000,  3,  14,    1,     2,    395 
2249,5000,  1,  14,    1,     2,    393 
2233,5000,  1,  14,    1,     2,    397 
2243,5000,  3,  14,    1,     2,    393 
2334,5000,  3,  14,    1,     2,    394 
2209,5000,  5,  14,    1,     2,    393 
2260,5000,  2,  14,    1,     2,    398 
