EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3155,5000,  2,  25,    1,     2,    394 
2673,5000,  2,  25,    1,     2,    395 
2641,5000,  2,  25,    1,     2,    393 
2646,5000,  2,  25,    1,     2,    401 
2604,5000,  1,  25,    1,     2,    393 
2591,5000,  0,  25,    1,     2,    394 
2678,5000,  2,  25,    1,     2,    393 
2602,5000,  1,  25,    1,     2,    394 
2602,5000,  3,  25,    1,     2,    396 
2606,5000,  0,  25,    1,     2,    393 
