EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3312,5000,  3,  27,    6,     2,    393 
2713,5000,  2,  27,    6,     2,    395 
2708,5000,  4,  27,    6,     2,    395 
2748,5000,  4,  27,    6,     2,    391 
2713,5000,  4,  27,    6,     2,    392 
2808,5000,  5,  27,    6,     2,    396 
2692,5000,  3,  27,    6,     2,    391 
2691,5000,  3,  27,    6,     2,    393 
2699,5000,  4,  27,    6,     2,    390 
2687,5000,  0,  27,    6,     2,    393 
