EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3419,5000,  6,  29,   10,     2,    398 
3684,5000,  6,  29,   10,     2,    391 
2936,5000,  7,  29,   10,     2,    395 
2771,5000,  1,  29,   10,     2,    391 
2816,5000,  0,  29,   10,     2,    396 
2726,5000,  4,  29,   10,     2,    394 
2789,5000, 11,  29,   10,     2,    395 
2758,5000,  0,  29,   10,     2,    395 
2753,5000,  0,  29,   10,     2,    392 
2765,5000,  4,  29,   10,     2,    391 
