EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3304,5000,  0,  29,    8,     2,    391 
2838,5000,  4,  29,    8,     2,    396 
2796,5000,  4,  29,    8,     2,    392 
2751,5000,  0,  29,    8,     2,    394 
2782,5000,  6,  29,    8,     2,    394 
2751,5000,  2,  29,    8,     2,    397 
2728,5000,  0,  29,    8,     2,    390 
2743,5000,  5,  29,    8,     2,    397 
2733,5000,  0,  29,    8,     2,    392 
2759,5000,  0,  29,    8,     2,    395 
