EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
8476,5000,2665,   1,    8,     2,    396 
6365,5000,2568,   1,    8,     2,    389 
6525,5000,2547,   1,    8,     2,    399 
7104,5000,2543,   1,    8,     2,    388 
5801,5000,2218,   1,    8,     2,    394 
6114,5000,2392,   1,    8,     2,    390 
6305,5000,2548,   1,    8,     2,    385 
6331,5000,2556,   1,    8,     2,    399 
6380,5000,2518,   1,    8,     2,    401 
6257,5000,2447,   1,    8,     2,    400 
