gen = -001,avg = 0,191,best = 0,191,chrom = {0,389;0,098;0,802;0,463;0,483;0,581;0,268;0,509;0,920;0,051;0,329;0,668;0,574;0,311;0,070;0,628;0,858;0,021;0,577;0,096;0,739;0,692;0,917;0,250;0,002;0,309;0,904;0,958;0,317;0,371;0,535;0,082;0,604;0,303;0,592;0,694;0,683;0,240;0,480;0,786;0,133;0,931;0,001;0,105;0,852;0,089;0,473;0,094}
gen = 0000,avg = 0,175,best = 0,409,chrom = {0,400;0,403;0,464;0,228;0,121;0,120;0,956;0,659;0,124;0,418;0,393;0,377;0,335;0,248;0,848;0,754;0,883;0,026;0,641;0,475;0,980;0,608;0,995;0,159;0,694;0,342;0,968;0,019;0,231;0,758;0,837;0,377;0,685;0,022;0,034;0,707;0,054;0,704;0,739;0,023;0,644;0,517;0,213;0,855;0,948;0,665;0,025;0,748}
gen = 0001,avg = 0,408,best = 0,556,chrom = {0,400;0,403;0,464;0,228;0,121;0,120;0,994;0,659;0,124;0,418;0,393;0,377;0,998;0,248;0,848;0,754;0,883;0,026;0,641;0,475;0,980;0,608;0,995;0,159;0,694;0,342;0,968;0,019;0,274;0,758;0,837;0,377;0,685;0,022;0,034;0,707;0,054;0,880;0,739;0,023;0,644;0,517;0,213;0,855;0,948;0,665;0,025;0,748}
gen = 0002,avg = 0,553,best = 0,646,chrom = {0,265;0,961;0,730;0,317;0,931;0,198;0,263;0,343;0,472;0,264;0,846;0,951;0,853;0,220;0,880;0,727;0,571;0,887;0,475;0,147;0,689;0,363;0,129;0,134;0,772;0,262;0,112;0,915;0,357;0,129;0,050;0,763;0,580;0,821;0,951;0,183;0,090;0,325;0,356;0,600;0,966;0,636;0,014;0,753;0,127;0,636;0,898;0,903}
gen = 0003,avg = 0,597,best = 0,646,chrom = {0,265;0,961;0,730;0,317;0,931;0,198;0,263;0,343;0,472;0,264;0,846;0,951;0,853;0,220;0,880;0,727;0,571;0,887;0,475;0,147;0,689;0,363;0,129;0,134;0,772;0,262;0,112;0,915;0,357;0,129;0,050;0,763;0,580;0,821;0,951;0,183;0,090;0,325;0,356;0,600;0,966;0,636;0,014;0,753;0,127;0,636;0,898;0,903}
gen = 0004,avg = 0,631,best = 0,657,chrom = {0,400;0,403;0,464;0,228;0,121;0,280;0,994;0,659;0,124;0,989;0,393;0,377;0,998;0,248;0,848;0,754;0,883;0,026;0,641;0,475;0,980;0,608;0,995;0,165;0,694;0,342;0,968;0,019;0,274;0,758;0,837;0,377;0,685;0,022;0,034;0,707;0,054;0,880;0,739;0,023;0,644;0,517;0,213;0,855;0,948;0,665;0,739;0,802}
gen = 0005,avg = 0,652,best = 0,710,chrom = {0,335;0,675;0,164;0,674;0,445;0,326;0,485;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,900;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,356;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,373;0,923;0,152;0,553;0,696;0,843;0,567;0,739;0,802}
gen = 0006,avg = 0,696,best = 0,845,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0007,avg = 0,711,best = 0,845,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0008,avg = 0,752,best = 0,856,chrom = {0,265;0,961;0,285;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,249;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,083;0,567;0,739;0,802}
gen = 0009,avg = 0,792,best = 0,856,chrom = {0,265;0,961;0,285;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,249;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,083;0,567;0,739;0,802}
gen = 0010,avg = 0,852,best = 0,939,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0011,avg = 0,872,best = 0,939,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0012,avg = 0,888,best = 0,939,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0013,avg = 0,894,best = 0,939,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0014,avg = 0,903,best = 0,939,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0015,avg = 0,924,best = 0,952,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0016,avg = 0,928,best = 0,952,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0017,avg = 0,933,best = 0,952,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,327;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0018,avg = 0,948,best = 1,010,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,147;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0019,avg = 0,955,best = 1,010,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,147;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0020,avg = 0,962,best = 1,010,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,147;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0021,avg = 0,966,best = 1,010,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,147;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
gen = 0022,avg = 0,971,best = 1,010,chrom = {0,265;0,961;0,730;0,317;0,931;0,734;0,263;0,885;0,100;0,169;0,628;0,601;0,291;0,340;0,891;0,825;0,266;0,110;0,471;0,041;0,035;0,605;0,762;0,023;0,907;0,978;0,215;0,131;0,044;0,913;0,753;0,887;0,545;0,212;0,532;0,197;0,147;0,651;0,882;0,994;0,923;0,152;0,525;0,696;0,843;0,567;0,739;0,802}
