gen = -001,avg = 0,009,best = 0,009,chrom = {0,710;0,958;0,488;0,889;0,727;0,793;0,078;0,841;0,389;0,153;0,404;0,034;0,463;0,095;0,055;0,199;0,150;0,833;0,241;0,401;0,767;0,858;0,383;0,588;0,709;0,028;0,175;0,170;0,068;0,871;0,497;0,289;0,879;0,517;0,364;0,334;0,076;0,527;0,778;0,438;0,878;0,631;0,204;0,146;0,539;0,814;0,174;0,164}
gen = 0000,avg = 0,258,best = 0,642,chrom = {0,042;0,751;0,145;0,286;0,152;0,014;0,020;0,498;0,187;0,318;0,143;0,996;0,505;0,316;0,758;0,859;0,856;0,364;0,267;0,822;0,449;0,308;0,455;0,322;0,431;0,836;0,603;0,417;0,521;0,630;0,251;0,667;0,018;0,545;0,912;0,791;0,377;0,823;0,720;0,995;0,091;0,924;0,623;0,174;0,659;0,891;0,456;0,832}
gen = 0001,avg = 0,487,best = 0,764,chrom = {0,114;0,940;0,086;0,274;0,032;0,621;0,613;0,101;0,345;0,460;0,808;0,964;0,592;0,307;0,178;0,153;0,836;0,547;0,641;0,048;0,616;0,010;0,554;0,789;0,115;0,117;0,860;0,689;0,109;0,320;0,105;0,143;0,584;0,622;0,823;0,691;0,323;0,193;0,522;0,745;0,210;0,610;0,331;0,430;0,167;0,213;0,141;0,042}
gen = 0002,avg = 0,662,best = 0,820,chrom = {0,006;0,294;0,938;0,405;0,857;0,709;0,412;0,900;0,192;0,373;0,920;0,175;0,104;0,126;0,031;0,950;0,100;0,003;0,713;0,631;0,101;0,286;0,950;0,855;0,924;0,233;0,032;0,523;0,370;0,592;0,725;0,137;0,618;0,500;0,265;0,936;0,015;0,455;0,541;0,705;0,957;0,897;0,853;0,508;0,560;0,238;0,220;0,893}
gen = 0003,avg = 0,766,best = 0,887,chrom = {0,022;0,689;0,087;0,183;0,958;0,315;0,804;0,001;0,367;0,229;0,827;0,555;0,581;0,397;0,134;0,296;0,835;0,576;0,023;0,959;0,949;0,339;0,006;0,060;0,928;0,212;0,040;0,183;0,282;0,312;0,592;0,771;0,378;0,844;0,331;0,831;0,896;0,380;0,675;0,210;0,260;0,829;0,793;0,255;0,025;0,120;0,144;0,194}
gen = 0004,avg = 0,801,best = 0,887,chrom = {0,022;0,689;0,087;0,183;0,958;0,315;0,804;0,001;0,367;0,229;0,827;0,555;0,581;0,397;0,134;0,296;0,835;0,576;0,023;0,959;0,949;0,339;0,006;0,060;0,928;0,212;0,040;0,183;0,282;0,312;0,592;0,771;0,378;0,844;0,331;0,831;0,896;0,380;0,675;0,210;0,260;0,829;0,793;0,255;0,025;0,120;0,144;0,194}
gen = 0005,avg = 0,869,best = 1,030,chrom = {0,114;0,940;0,086;0,274;0,032;0,621;0,613;0,101;0,345;0,460;0,808;0,964;0,354;0,307;0,178;0,153;0,836;0,547;0,641;0,048;0,616;0,010;0,554;0,789;0,115;0,117;0,860;0,689;0,109;0,686;0,105;0,143;0,584;0,622;0,823;0,691;0,323;0,193;0,773;0,745;0,210;0,610;0,331;0,430;0,167;0,213;0,141;0,042}
gen = 0006,avg = 0,896,best = 1,030,chrom = {0,114;0,940;0,086;0,274;0,032;0,621;0,613;0,101;0,345;0,460;0,808;0,964;0,354;0,307;0,178;0,153;0,836;0,547;0,641;0,048;0,616;0,010;0,554;0,789;0,115;0,117;0,860;0,689;0,109;0,686;0,105;0,143;0,584;0,622;0,823;0,691;0,323;0,193;0,773;0,745;0,210;0,610;0,331;0,430;0,167;0,213;0,141;0,042}
gen = 0007,avg = 0,935,best = 1,030,chrom = {0,114;0,940;0,086;0,274;0,032;0,621;0,613;0,101;0,345;0,460;0,808;0,964;0,354;0,307;0,178;0,153;0,836;0,547;0,641;0,048;0,616;0,010;0,554;0,789;0,115;0,117;0,860;0,689;0,109;0,686;0,105;0,143;0,584;0,622;0,823;0,691;0,323;0,193;0,773;0,745;0,210;0,610;0,331;0,430;0,167;0,213;0,141;0,042}
gen = 0008,avg = 0,956,best = 1,030,chrom = {0,114;0,940;0,086;0,274;0,032;0,621;0,613;0,101;0,345;0,460;0,808;0,964;0,354;0,307;0,178;0,153;0,836;0,547;0,641;0,048;0,616;0,010;0,554;0,789;0,115;0,117;0,860;0,689;0,109;0,686;0,105;0,143;0,584;0,622;0,823;0,691;0,323;0,193;0,773;0,745;0,210;0,610;0,331;0,430;0,167;0,213;0,141;0,042}
gen = 0009,avg = 1,000,best = 1,036,chrom = {0,022;0,689;0,087;0,183;0,032;0,621;0,613;0,101;0,345;0,460;0,808;0,964;0,354;0,307;0,178;0,153;0,836;0,547;0,641;0,048;0,616;0,010;0,554;0,789;0,115;0,117;0,860;0,689;0,109;0,686;0,105;0,143;0,584;0,622;0,823;0,691;0,323;0,193;0,773;0,745;0,210;0,610;0,331;0,430;0,167;0,213;0,141;0,042}
