Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 5
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384160418638

gen = -001,avg = 218,200,best = 218,200,chrom = {0,078;0,018;0,384;0,229;0,581;0,256;0,381;0,011;0,801;0,940;0,261;0,659;0,663;0,135;0,663;0,842;0,394;0,687;0,247;0,672;0,410;0,407;0,418;0,805;0,713;0,311;0,651;0,834;0,579;0,589;0,709;0,255;0,027;0,153;0,228;0,558;0,454;0,295;0,096;0,305;0,127;0,176;0,831;0,440;0,674;0,631;0,672;0,426;0,568;0,039;0,415;0,246;0,628;0,820;0,145;0,733;0,969;0,449;0,845;0,186}
gen = 0000,avg = 84,533,best = 276,000,chrom = {0,264;0,475;0,793;0,452;0,036;0,294;0,554;0,382;0,039;0,295;0,204;0,279;0,500;0,072;0,807;0,849;0,576;0,115;0,748;0,397;0,082;0,575;0,773;0,053;0,680;0,388;0,290;0,844;0,386;0,797;0,088;0,507;0,521;0,053;0,423;0,875;0,838;0,424;0,025;0,591;0,402;0,420;0,967;0,919;0,944;0,582;0,456;0,380;0,833;0,009;0,604;0,037;0,526;0,286;0,895;0,267;0,313;0,405;0,611;0,016}
gen = 0001,avg = 162,240,best = 276,000,chrom = {0,264;0,475;0,793;0,452;0,036;0,294;0,554;0,382;0,039;0,295;0,204;0,279;0,500;0,072;0,807;0,849;0,576;0,115;0,748;0,397;0,082;0,575;0,773;0,053;0,680;0,388;0,290;0,844;0,386;0,797;0,088;0,507;0,521;0,053;0,423;0,875;0,838;0,424;0,025;0,591;0,402;0,420;0,967;0,919;0,944;0,582;0,456;0,380;0,833;0,009;0,604;0,037;0,526;0,286;0,895;0,267;0,313;0,405;0,611;0,016}
gen = 0002,avg = 249,320,best = 286,000,chrom = {0,264;0,475;0,793;0,452;0,036;0,294;0,554;0,382;0,039;0,295;0,204;0,279;0,843;0,072;0,807;0,849;0,576;0,115;0,748;0,397;0,917;0,575;0,773;0,053;0,680;0,388;0,290;0,844;0,386;0,797;0,088;0,507;0,521;0,053;0,423;0,875;0,838;0,424;0,896;0,591;0,402;0,420;0,967;0,442;0,944;0,582;0,456;0,380;0,833;0,009;0,604;0,037;0,526;0,286;0,895;0,267;0,313;0,141;0,611;0,016}
gen = 0003,avg = 275,813,best = 289,000,chrom = {0,264;0,456;0,793;0,776;0,036;0,294;0,554;0,382;0,039;0,295;0,204;0,279;0,843;0,522;0,807;0,849;0,576;0,115;0,748;0,397;0,917;0,575;0,773;0,053;0,680;0,388;0,204;0,844;0,386;0,797;0,088;0,507;0,521;0,053;0,423;0,875;0,838;0,424;0,896;0,591;0,220;0,420;0,967;0,442;0,944;0,582;0,456;0,380;0,833;0,575;0,604;0,037;0,526;0,286;0,895;0,267;0,313;0,141;0,611;0,016}
gen = 0004,avg = 289,067,best = 314,800,chrom = {0,264;0,475;0,793;0,452;0,036;0,294;0,554;0,382;0,039;0,295;0,766;0,279;0,843;0,072;0,807;0,849;0,576;0,115;0,748;0,397;0,917;0,263;0,773;0,053;0,680;0,388;0,290;0,844;0,386;0,797;0,088;0,507;0,521;0,053;0,895;0,875;0,838;0,424;0,896;0,591;0,402;0,420;0,697;0,442;0,944;0,582;0,456;0,380;0,833;0,009;0,604;0,037;0,526;0,286;0,895;0,267;0,313;0,141;0,611;0,016}
gen = 0005,avg = 297,653,best = 314,800,chrom = {0,264;0,475;0,793;0,452;0,036;0,294;0,554;0,382;0,039;0,295;0,766;0,279;0,843;0,072;0,807;0,849;0,576;0,115;0,748;0,397;0,917;0,263;0,773;0,053;0,680;0,388;0,290;0,844;0,386;0,797;0,088;0,507;0,521;0,053;0,895;0,875;0,838;0,424;0,896;0,591;0,402;0,420;0,697;0,442;0,944;0,582;0,456;0,380;0,833;0,009;0,604;0,037;0,526;0,286;0,895;0,267;0,313;0,141;0,611;0,016}
gen = 0006,avg = 310,147,best = 322,000,chrom = {0,683;0,456;0,793;0,621;0,036;0,125;0,554;0,382;0,221;0,295;0,204;0,279;0,843;0,522;0,807;0,849;0,576;0,438;0,748;0,397;0,917;0,575;0,305;0,053;0,680;0,903;0,204;0,844;0,386;0,797;0,088;0,507;0,693;0,053;0,423;0,875;0,838;0,376;0,896;0,591;0,220;0,420;0,547;0,442;0,944;0,582;0,456;0,380;0,833;0,121;0,604;0,536;0,931;0,442;0,895;0,267;0,313;0,141;0,463;0,016}
gen = 0007,avg = 317,080,best = 326,400,chrom = {0,683;0,456;0,793;0,621;0,036;0,125;0,554;0,382;0,221;0,295;0,204;0,279;0,843;0,522;0,807;0,849;0,576;0,438;0,748;0,397;0,917;0,575;0,305;0,053;0,680;0,903;0,204;0,844;0,812;0,797;0,088;0,507;0,693;0,159;0,423;0,875;0,838;0,376;0,896;0,591;0,726;0,420;0,547;0,442;0,058;0,452;0,456;0,380;0,833;0,121;0,604;0,536;0,931;0,406;0,895;0,267;0,313;0,141;0,463;0,016}
gen = 0008,avg = 321,520,best = 328,800,chrom = {0,264;0,475;0,793;0,452;0,036;0,294;0,554;0,382;0,039;0,295;0,618;0,279;0,843;0,072;0,807;0,849;0,576;0,538;0,678;0,397;0,917;0,263;0,773;0,011;0,680;0,388;0,290;0,844;0,386;0,797;0,088;0,507;0,521;0,053;0,895;0,875;0,838;0,424;0,896;0,591;0,402;0,420;0,697;0,442;0,944;0,582;0,456;0,380;0,833;0,009;0,604;0,037;0,526;0,286;0,895;0,267;0,313;0,014;0,611;0,016}
