Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 5
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384129755933

gen = -001,avg = 34,400,best = 34,400,chrom = {0,292;0,296;0,629;0,094;0,265;0,867;0,240;0,924;0,240;0,131;0,658;0,035;0,559;0,883;0,676;0,408;0,897;0,027;0,484;0,225;0,856;0,972;0,575;0,552;0,887;0,524;0,203;0,217;0,293;0,268;0,038;0,958;0,796;0,136;0,998;0,301;0,404;0,194;0,575;0,184;0,921;0,671;0,114;0,046;0,430;0,928;0,646;0,935;0,564;0,339;0,839;0,226;0,158;0,061;0,595;0,697;0,147;0,255;0,575;0,031}
gen = 0000,avg = 70,507,best = 206,200,chrom = {0,256;0,105;0,559;0,086;0,492;0,491;0,320;0,498;0,553;0,049;0,632;0,160;0,653;0,154;0,114;0,694;0,115;0,983;0,608;0,995;0,786;0,806;0,858;0,639;0,377;0,571;0,192;0,722;0,429;0,202;0,879;0,198;0,576;0,841;0,374;0,267;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,647;0,806;0,285;0,073;0,161;0,957;0,352;0,273;0,119;0,443;0,189}
gen = 0001,avg = 145,307,best = 206,200,chrom = {0,256;0,105;0,559;0,086;0,492;0,491;0,320;0,498;0,553;0,049;0,632;0,160;0,653;0,154;0,114;0,694;0,115;0,983;0,608;0,995;0,786;0,806;0,858;0,639;0,377;0,571;0,192;0,722;0,429;0,202;0,879;0,198;0,576;0,841;0,374;0,267;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,647;0,806;0,285;0,073;0,161;0,957;0,352;0,273;0,119;0,443;0,189}
gen = 0002,avg = 204,133,best = 250,800,chrom = {0,256;0,105;0,559;0,086;0,492;0,491;0,320;0,735;0,553;0,049;0,632;0,160;0,653;0,154;0,114;0,694;0,115;0,983;0,608;0,500;0,786;0,806;0,858;0,639;0,377;0,571;0,192;0,722;0,429;0,202;0,879;0,067;0,576;0,841;0,374;0,267;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,705;0,806;0,285;0,073;0,689;0,957;0,352;0,273;0,119;0,443;0,189}
gen = 0003,avg = 228,027,best = 251,000,chrom = {0,213;0,640;0,716;0,315;0,724;0,146;0,575;0,709;0,984;0,068;0,086;0,297;0,670;0,354;0,650;0,033;0,593;0,546;0,842;0,854;0,613;0,478;0,574;0,235;0,608;0,044;0,091;0,949;0,777;0,202;0,879;0,067;0,576;0,841;0,374;0,267;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,705;0,806;0,285;0,073;0,689;0,957;0,352;0,273;0,119;0,443;0,189}
gen = 0004,avg = 246,227,best = 263,400,chrom = {0,213;0,640;0,716;0,315;0,724;0,146;0,575;0,288;0,984;0,068;0,722;0,297;0,670;0,354;0,650;0,033;0,593;0,546;0,842;0,854;0,613;0,478;0,574;0,235;0,608;0,044;0,144;0,949;0,777;0,202;0,879;0,067;0,576;0,841;0,374;0,254;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,705;0,806;0,964;0,073;0,689;0,957;0,496;0,273;0,119;0,443;0,189}
gen = 0005,avg = 252,213,best = 263,400,chrom = {0,213;0,640;0,716;0,315;0,724;0,146;0,575;0,288;0,984;0,068;0,722;0,297;0,670;0,354;0,650;0,033;0,593;0,546;0,842;0,854;0,613;0,478;0,574;0,235;0,608;0,044;0,144;0,949;0,777;0,202;0,879;0,067;0,576;0,841;0,374;0,254;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,705;0,806;0,964;0,073;0,689;0,957;0,496;0,273;0,119;0,443;0,189}
gen = 0006,avg = 262,440,best = 290,000,chrom = {0,213;0,640;0,716;0,638;0,255;0,146;0,575;0,709;0,984;0,068;0,086;0,297;0,670;0,354;0,650;0,033;0,593;0,546;0,842;0,854;0,613;0,478;0,574;0,235;0,608;0,044;0,091;0,949;0,777;0,202;0,151;0,067;0,576;0,841;0,374;0,267;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,705;0,806;0,285;0,073;0,689;0,957;0,352;0,273;0,119;0,443;0,189}
gen = 0007,avg = 270,947,best = 290,000,chrom = {0,213;0,640;0,716;0,638;0,255;0,146;0,575;0,709;0,984;0,068;0,086;0,297;0,670;0,354;0,650;0,033;0,593;0,546;0,842;0,854;0,613;0,478;0,574;0,235;0,608;0,044;0,091;0,949;0,777;0,202;0,151;0,067;0,576;0,841;0,374;0,267;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,705;0,806;0,285;0,073;0,689;0,957;0,352;0,273;0,119;0,443;0,189}
gen = 0008,avg = 282,453,best = 295,200,chrom = {0,213;0,640;0,716;0,638;0,255;0,146;0,575;0,709;0,984;0,068;0,086;0,297;0,670;0,354;0,650;0,033;0,593;0,546;0,842;0,854;0,613;0,478;0,574;0,235;0,608;0,044;0,091;0,949;0,777;0,202;0,151;0,067;0,576;0,841;0,374;0,267;0,044;0,720;0,050;0,051;0,143;0,491;0,337;0,626;0,570;0,585;0,426;0,437;0,963;0,705;0,806;0,964;0,073;0,689;0,957;0,496;0,273;0,119;0,443;0,189}
