Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 5
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384191901440

gen = -001,avg = 122,600,best = 122,600,chrom = {0,555;0,424;0,105;0,236;0,265;0,072;0,498;0,222;0,326;0,618;0,795;0,222;0,394;0,207;0,809;0,595;0,667;0,086;0,447;0,034;0,007;0,126;0,617;0,440;0,844;0,345;0,292;0,818;0,585;0,461;0,784;0,945;0,701;0,020;0,448;0,438;0,871;0,244;0,552;0,362;0,579;0,337;0,808;0,474;0,311;0,600;0,097;0,741;0,113;0,409;0,254;0,833;0,556;0,777;0,410;0,846;0,341;0,949;0,233;0,674}
gen = 0000,avg = 41,640,best = 199,400,chrom = {0,623;0,263;0,644;0,062;0,880;0,276;0,980;0,568;0,572;0,975;0,350;0,373;0,124;0,767;0,932;0,116;0,781;0,800;0,257;0,716;0,690;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,584;0,969;0,470;0,215;0,044;0,039;0,500;0,557;0,820;0,058;0,635;0,310;0,160;0,467;0,783;0,257;0,446;0,534;0,330;0,010;0,523;0,042;0,597;0,321;0,214;0,311;0,519;0,472;0,860;0,679;0,044;0,674}
gen = 0001,avg = 146,027,best = 229,000,chrom = {0,623;0,263;0,644;0,062;0,880;0,276;0,620;0,568;0,572;0,975;0,350;0,373;0,124;0,767;0,932;0,116;0,781;0,800;0,257;0,716;0,903;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,584;0,969;0,470;0,098;0,044;0,039;0,500;0,557;0,512;0,058;0,635;0,310;0,160;0,467;0,866;0,257;0,446;0,029;0,330;0,010;0,523;0,042;0,597;0,321;0,214;0,889;0,519;0,472;0,860;0,679;0,044;0,674}
gen = 0002,avg = 214,987,best = 240,400,chrom = {0,894;0,160;0,695;0,443;0,602;0,170;0,813;0,866;0,153;0,029;0,714;0,135;0,884;0,389;0,394;0,903;0,191;0,800;0,257;0,716;0,690;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,584;0,969;0,470;0,215;0,044;0,039;0,500;0,557;0,820;0,058;0,635;0,310;0,160;0,467;0,783;0,257;0,446;0,534;0,330;0,010;0,523;0,042;0,597;0,321;0,214;0,311;0,519;0,472;0,836;0,679;0,044;0,674}
gen = 0003,avg = 232,773,best = 260,400,chrom = {0,894;0,160;0,695;0,443;0,602;0,170;0,813;0,866;0,153;0,029;0,714;0,135;0,884;0,389;0,394;0,903;0,191;0,800;0,257;0,716;0,690;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,455;0,969;0,470;0,098;0,044;0,749;0,500;0,557;0,512;0,058;0,635;0,310;0,160;0,467;0,866;0,257;0,446;0,029;0,330;0,010;0,523;0,042;0,597;0,321;0,053;0,889;0,519;0,472;0,860;0,679;0,044;0,674}
gen = 0004,avg = 250,373,best = 275,000,chrom = {0,894;0,160;0,695;0,443;0,602;0,170;0,620;0,568;0,572;0,975;0,350;0,373;0,124;0,767;0,932;0,116;0,781;0,045;0,257;0,716;0,903;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,455;0,969;0,470;0,098;0,044;0,749;0,500;0,557;0,512;0,058;0,635;0,988;0,640;0,467;0,866;0,257;0,446;0,029;0,330;0,010;0,523;0,042;0,597;0,321;0,053;0,889;0,519;0,472;0,860;0,679;0,044;0,674}
gen = 0005,avg = 265,613,best = 285,800,chrom = {0,894;0,160;0,695;0,443;0,602;0,780;0,813;0,866;0,153;0,029;0,714;0,135;0,884;0,389;0,394;0,903;0,191;0,800;0,257;0,716;0,690;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,455;0,969;0,470;0,098;0,044;0,749;0,500;0,557;0,512;0,058;0,635;0,310;0,160;0,467;0,866;0,257;0,446;0,029;0,330;0,010;0,523;0,042;0,065;0,321;0,053;0,889;0,152;0,472;0,860;0,679;0,044;0,674}
gen = 0006,avg = 291,133,best = 315,200,chrom = {0,894;0,160;0,695;0,443;0,602;0,780;0,813;0,866;0,153;0,029;0,714;0,135;0,884;0,389;0,394;0,903;0,191;0,800;0,257;0,716;0,690;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,455;0,969;0,470;0,098;0,044;0,749;0,500;0,557;0,512;0,058;0,635;0,310;0,160;0,467;0,866;0,257;0,446;0,029;0,330;0,010;0,523;0,042;0,597;0,321;0,053;0,889;0,519;0,472;0,860;0,679;0,044;0,674}
gen = 0007,avg = 306,000,best = 315,200,chrom = {0,894;0,160;0,695;0,443;0,602;0,780;0,813;0,866;0,153;0,029;0,714;0,135;0,884;0,389;0,394;0,903;0,191;0,800;0,257;0,716;0,690;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,455;0,969;0,470;0,098;0,044;0,749;0,500;0,557;0,512;0,058;0,635;0,310;0,160;0,467;0,866;0,257;0,446;0,029;0,330;0,010;0,523;0,042;0,597;0,321;0,053;0,889;0,519;0,472;0,860;0,679;0,044;0,674}
gen = 0008,avg = 313,880,best = 323,800,chrom = {0,894;0,160;0,695;0,443;0,602;0,780;0,813;0,866;0,153;0,029;0,714;0,135;0,884;0,389;0,394;0,903;0,191;0,800;0,257;0,716;0,690;0,104;0,104;0,434;0,182;0,969;0,505;0,277;0,455;0,969;0,470;0,098;0,044;0,749;0,500;0,557;0,512;0,245;0,635;0,310;0,119;0,467;0,866;0,257;0,446;0,029;0,330;0,010;0,523;0,042;0,065;0,321;0,053;0,889;0,145;0,472;0,010;0,679;0,044;0,674}
