Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 5
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384132137399

gen = -001,avg = 40,400,best = 40,400,chrom = {0,828;0,553;0,014;0,165;0,013;0,879;0,579;0,448;0,777;0,697;0,755;0,032;0,481;0,281;0,318;0,988;0,437;0,669;0,030;0,709;0,289;0,841;0,875;0,582;0,973;0,934;0,989;0,558;0,871;0,663;0,149;0,975;0,095;0,390;0,265;0,641;0,836;0,480;0,957;0,187;0,366;0,689;0,220;0,120;0,588;0,315;0,157;0,867;0,012;0,775;0,922;0,303;0,625;0,072;0,378;0,925;0,434;0,355;0,405;0,895}
gen = 0000,avg = 56,107,best = 217,800,chrom = {0,935;0,237;0,488;0,844;0,256;0,242;0,965;0,099;0,280;0,864;0,999;0,183;0,786;1,000;0,037;0,158;0,180;0,243;0,750;0,560;0,258;0,418;0,910;0,490;0,554;0,578;0,755;0,391;0,175;0,420;0,539;0,825;0,645;0,851;0,281;0,179;0,553;0,200;0,199;0,291;0,726;0,164;0,961;0,447;0,261;0,142;0,693;0,059;0,979;0,038;0,595;0,606;0,773;0,963;0,172;0,099;0,879;0,530;0,306;0,420}
gen = 0001,avg = 161,747,best = 225,600,chrom = {0,935;0,721;0,933;0,145;0,360;0,261;0,542;0,070;0,176;0,079;0,014;0,091;0,581;0,323;0,226;0,552;0,294;0,925;0,712;0,520;0,183;0,361;0,238;0,560;0,880;0,120;0,266;0,307;0,842;0,832;0,484;0,359;0,188;0,504;0,780;0,821;0,302;0,669;0,443;0,030;0,560;0,561;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,608}
gen = 0002,avg = 235,107,best = 299,200,chrom = {0,789;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,792;0,280;0,923;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,981;0,071;0,381;0,634;0,297;0,988;0,764;0,352;0,880;0,628;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0003,avg = 261,880,best = 299,200,chrom = {0,789;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,792;0,280;0,923;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,981;0,071;0,381;0,634;0,297;0,988;0,764;0,352;0,880;0,628;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0004,avg = 289,280,best = 301,800,chrom = {0,789;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,693;0,280;0,742;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,725;0,148;0,125;0,417;0,213;0,230;0,981;0,071;0,381;0,634;0,297;0,988;0,764;0,352;0,880;0,993;0,616;0,561;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,258;0,083;0,678;0,153}
gen = 0005,avg = 302,827,best = 321,800,chrom = {0,935;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,693;0,280;0,742;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,725;0,148;0,125;0,417;0,213;0,230;0,981;0,071;0,381;0,634;0,297;0,988;0,764;0,352;0,880;0,993;0,616;0,561;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,258;0,083;0,678;0,153}
gen = 0006,avg = 312,267,best = 321,800,chrom = {0,935;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,693;0,280;0,742;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,725;0,148;0,125;0,417;0,213;0,230;0,981;0,071;0,381;0,634;0,297;0,988;0,764;0,352;0,880;0,993;0,616;0,561;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,258;0,083;0,678;0,153}
gen = 0007,avg = 316,480,best = 321,800,chrom = {0,935;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,693;0,280;0,742;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,725;0,148;0,125;0,417;0,213;0,230;0,981;0,071;0,381;0,634;0,297;0,988;0,764;0,352;0,880;0,993;0,616;0,561;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,258;0,083;0,678;0,153}
gen = 0008,avg = 318,533,best = 321,800,chrom = {0,935;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,693;0,280;0,742;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,725;0,148;0,125;0,417;0,213;0,230;0,981;0,071;0,381;0,634;0,297;0,988;0,764;0,352;0,880;0,993;0,616;0,561;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,258;0,083;0,678;0,153}
gen = 0009,avg = 323,907,best = 333,600,chrom = {0,789;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,891;0,280;0,491;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,509;0,071;0,381;0,634;0,297;0,630;0,764;0,352;0,880;0,628;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0010,avg = 326,080,best = 333,600,chrom = {0,789;0,600;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,891;0,280;0,491;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,509;0,071;0,381;0,634;0,297;0,630;0,764;0,352;0,880;0,628;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0011,avg = 328,493,best = 336,600,chrom = {0,789;0,455;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,891;0,280;0,491;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,509;0,071;0,381;0,634;0,297;0,630;0,764;0,352;0,880;0,628;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0012,avg = 332,240,best = 346,400,chrom = {0,789;0,455;0,967;0,024;0,747;0,535;0,329;0,143;0,093;0,699;0,624;0,010;0,507;0,390;0,891;0,280;0,491;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,509;0,071;0,253;0,634;0,297;0,630;0,764;0,352;0,880;0,736;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,023;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0013,avg = 340,973,best = 354,000,chrom = {0,789;0,455;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,891;0,280;0,491;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,509;0,071;0,381;0,634;0,297;0,630;0,764;0,352;0,880;0,628;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0014,avg = 345,653,best = 354,000,chrom = {0,789;0,455;0,967;0,024;0,747;0,186;0,329;0,143;0,093;0,699;0,517;0,010;0,507;0,390;0,891;0,280;0,491;0,382;0,967;0,741;0,053;0,237;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,509;0,071;0,381;0,634;0,297;0,630;0,764;0,352;0,880;0,628;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0015,avg = 349,053,best = 356,200,chrom = {0,789;0,455;0,967;0,024;0,747;0,535;0,329;0,143;0,093;0,699;0,624;0,010;0,507;0,390;0,891;0,134;0,491;0,382;0,967;0,741;0,053;0,054;0,181;0,238;0,872;0,148;0,125;0,417;0,213;0,230;0,509;0,071;0,851;0,851;0,281;0,179;0,553;0,200;0,621;0,433;0,452;0,164;0,961;0,348;0,261;0,217;0,693;0,059;0,979;0,038;0,799;0,213;0,773;0,963;0,707;0,099;0,879;0,530;0,306;0,223}
gen = 0016,avg = 351,293,best = 356,600,chrom = {0,789;0,455;0,967;0,024;0,747;0,535;0,329;0,143;0,093;0,699;0,624;0,010;0,507;0,390;0,891;0,134;0,491;0,710;0,967;0,741;0,053;0,054;0,181;0,238;0,872;0,148;0,224;0,417;0,213;0,230;0,509;0,071;0,814;0,634;0,297;0,630;0,764;0,352;0,838;0,736;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,023;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0017,avg = 360,547,best = 377,200,chrom = {0,789;0,455;0,967;0,024;0,747;0,535;0,329;0,143;0,093;0,699;0,624;0,010;0,507;0,390;0,891;0,134;0,491;0,710;0,967;0,741;0,053;0,054;0,181;0,238;0,872;0,148;0,224;0,417;0,213;0,230;0,509;0,071;0,253;0,634;0,297;0,630;0,764;0,352;0,880;0,736;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0018,avg = 367,813,best = 380,200,chrom = {0,789;0,455;0,967;0,024;0,912;0,535;0,329;0,076;0,093;0,699;0,624;0,010;0,507;0,390;0,891;0,134;0,491;0,710;0,967;0,741;0,053;0,054;0,181;0,238;0,872;0,148;0,224;0,858;0,213;0,230;0,509;0,071;0,814;0,634;0,297;0,630;0,764;0,352;0,838;0,736;0,350;0,669;0,929;0,609;0,512;0,605;0,184;0,025;0,526;0,614;0,448;0,239;0,187;0,023;0,392;0,879;0,726;0,030;0,678;0,148}
gen = 0019,avg = 378,733,best = 410,400,chrom = {0,789;0,455;0,967;0,024;0,747;0,535;0,329;0,143;0,052;0,699;0,624;0,010;0,507;0,390;0,891;0,134;0,491;0,710;0,967;0,741;0,012;0,161;0,181;0,278;0,872;0,148;0,224;0,417;0,213;0,230;0,801;0,071;0,253;0,634;0,297;0,630;0,764;0,352;0,880;0,736;0,350;0,669;0,929;0,609;0,512;0,109;0,184;0,025;0,526;0,614;0,448;0,801;0,187;0,106;0,392;0,879;0,726;0,030;0,678;0,148}
