Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 2
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384164933799

gen = -001,avg = 0,000,best = 0,000,chrom = {0,298;0,128;0,333;0,200;0,333;0,003;0,425;0,026;0,309;0,732;0,996;0,900;0,743;0,622;0,186;0,517;0,542;0,233;0,694;0,941;0,458;0,812;0,499;0,851}
gen = 0000,avg = 62,373,best = 295,200,chrom = {0,673;0,156;0,171;0,963;0,870;0,486;0,959;0,880;0,085;0,403;0,956;0,319;0,292;0,099;0,888;0,877;0,302;0,415;0,988;0,490;0,322;0,237;0,302;0,397}
gen = 0001,avg = 165,467,best = 295,200,chrom = {0,673;0,156;0,171;0,963;0,870;0,486;0,959;0,880;0,085;0,403;0,956;0,319;0,292;0,099;0,888;0,877;0,302;0,415;0,988;0,490;0,322;0,237;0,302;0,397}
gen = 0002,avg = 247,453,best = 295,200,chrom = {0,673;0,156;0,171;0,963;0,870;0,486;0,959;0,880;0,085;0,403;0,956;0,319;0,292;0,099;0,888;0,877;0,302;0,415;0,988;0,490;0,322;0,237;0,302;0,397}
gen = 0003,avg = 282,973,best = 295,200,chrom = {0,673;0,156;0,171;0,963;0,870;0,486;0,959;0,880;0,085;0,403;0,956;0,319;0,292;0,099;0,888;0,877;0,302;0,415;0,988;0,490;0,322;0,237;0,302;0,397}
gen = 0004,avg = 296,893,best = 313,000,chrom = {0,673;0,156;0,171;0,185;0,473;0,653;0,959;0,880;0,085;0,403;0,783;0,319;0,292;0,099;0,888;0,877;0,108;0,415;0,988;0,560;0,322;0,237;0,302;0,397}
gen = 0005,avg = 306,973,best = 340,200,chrom = {0,673;0,156;0,171;0,185;0,473;0,653;0,959;0,880;0,085;0,403;0,783;0,319;0,292;0,099;0,888;0,877;0,108;0,415;0,988;0,560;0,322;0,237;0,009;0,397}
gen = 0006,avg = 319,893,best = 340,200,chrom = {0,673;0,156;0,171;0,185;0,473;0,653;0,959;0,880;0,085;0,403;0,783;0,319;0,292;0,099;0,888;0,877;0,108;0,415;0,988;0,560;0,322;0,237;0,009;0,397}
gen = 0007,avg = 330,413,best = 340,200,chrom = {0,673;0,156;0,171;0,185;0,473;0,653;0,959;0,880;0,085;0,403;0,783;0,319;0,292;0,099;0,888;0,877;0,108;0,415;0,988;0,560;0,322;0,237;0,009;0,397}
gen = 0008,avg = 338,307,best = 352,800,chrom = {0,673;0,156;0,171;0,185;0,473;0,653;0,959;0,880;0,085;0,403;0,783;0,319;0,292;0,099;0,888;0,877;0,108;0,351;0,988;0,560;0,569;0,032;0,009;0,397}
