Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 2
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384136853393

gen = -001,avg = 0,200,best = 0,200,chrom = {0,919;0,107;0,365;0,263;0,649;0,753;0,666;0,408;0,649;0,469;0,620;0,886;0,707;0,898;0,968;0,075;0,744;0,217;0,817;0,932;0,820;0,273;0,993;0,227}
gen = 0000,avg = 66,000,best = 199,400,chrom = {1,000;0,445;0,182;0,968;0,876;0,528;0,782;0,294;0,716;0,755;0,019;0,248;0,423;0,076;0,232;0,009;0,578;0,550;0,569;0,694;0,216;0,350;0,560;0,017}
gen = 0001,avg = 167,520,best = 199,400,chrom = {1,000;0,445;0,182;0,968;0,876;0,528;0,782;0,294;0,716;0,755;0,019;0,248;0,423;0,076;0,232;0,009;0,578;0,550;0,569;0,694;0,216;0,350;0,560;0,017}
gen = 0002,avg = 209,947,best = 252,200,chrom = {0,615;0,171;0,310;0,987;0,948;0,047;0,701;0,024;0,243;0,769;0,097;0,642;0,538;0,253;0,421;0,821;0,690;0,794;0,589;0,941;0,088;0,071;0,540;0,101}
gen = 0003,avg = 246,173,best = 289,800,chrom = {1,000;0,445;0,605;0,924;0,876;0,528;0,782;0,294;0,716;0,755;0,019;0,248;0,826;0,076;0,232;0,009;0,578;0,550;0,734;0,694;0,355;0,518;0,043;0,232}
gen = 0004,avg = 274,107,best = 308,400,chrom = {1,000;0,255;0,182;0,968;0,876;0,528;0,782;0,294;0,716;0,220;0,019;0,248;0,423;0,076;0,232;0,009;0,578;0,550;0,569;0,694;0,216;0,350;0,560;0,017}
gen = 0005,avg = 306,387,best = 366,000,chrom = {0,683;0,171;0,310;0,987;0,948;0,047;0,701;0,521;0,243;0,051;0,019;0,248;0,423;0,076;0,232;0,009;0,578;0,550;0,945;0,167;0,377;0,071;0,540;0,101}
gen = 0006,avg = 325,853,best = 366,000,chrom = {0,683;0,171;0,310;0,987;0,948;0,047;0,701;0,521;0,243;0,051;0,019;0,248;0,423;0,076;0,232;0,009;0,578;0,550;0,945;0,167;0,377;0,071;0,540;0,101}
gen = 0007,avg = 352,560,best = 378,000,chrom = {0,683;0,171;0,310;0,626;0,948;0,047;0,701;0,521;0,243;0,051;0,019;0,012;0,423;0,076;0,232;0,009;0,578;0,648;0,945;0,167;0,377;0,071;0,540;0,101}
gen = 0008,avg = 371,173,best = 381,200,chrom = {0,683;0,171;0,310;0,626;0,948;0,047;0,701;0,521;0,243;0,051;0,019;0,012;0,860;0,076;0,232;0,743;0,578;0,648;0,945;0,167;0,377;0,071;0,540;0,101}
gen = 0009,avg = 379,973,best = 387,400,chrom = {0,683;0,171;0,310;0,626;0,948;0,047;0,701;0,521;0,243;0,051;0,019;0,012;0,423;0,076;0,232;0,009;0,578;0,648;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0010,avg = 384,987,best = 395,800,chrom = {0,683;0,171;0,310;0,626;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,815;0,009;0,578;0,648;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0011,avg = 391,733,best = 399,800,chrom = {0,545;0,255;0,674;0,968;0,414;0,047;0,738;0,521;0,243;0,051;0,019;0,012;0,860;0,076;0,232;0,743;0,578;0,648;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0012,avg = 400,507,best = 413,800,chrom = {0,545;0,255;0,674;0,968;0,414;0,047;0,738;0,521;0,243;0,051;0,019;0,012;0,423;0,076;0,232;0,009;0,578;0,648;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0013,avg = 406,867,best = 418,400,chrom = {0,545;0,255;0,674;0,968;0,414;0,047;0,738;0,521;0,243;0,051;0,019;0,012;0,423;0,076;0,232;0,699;0,578;0,648;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0014,avg = 411,427,best = 418,400,chrom = {0,545;0,255;0,674;0,968;0,414;0,047;0,738;0,521;0,243;0,051;0,019;0,012;0,423;0,076;0,232;0,699;0,578;0,648;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0015,avg = 418,200,best = 440,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,578;0,912;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0016,avg = 421,613,best = 440,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,578;0,912;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0017,avg = 425,427,best = 440,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,578;0,912;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0018,avg = 430,627,best = 440,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,578;0,912;0,945;0,167;0,377;0,071;0,223;0,101}
gen = 0019,avg = 436,373,best = 447,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,738;0,521;0,243;0,051;0,019;0,012;0,423;0,076;0,815;0,009;0,578;0,648;0,945;0,167;0,377;0,071;0,023;0,101}
gen = 0020,avg = 440,360,best = 447,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,738;0,521;0,243;0,051;0,019;0,012;0,423;0,076;0,815;0,009;0,578;0,648;0,945;0,167;0,377;0,071;0,023;0,101}
gen = 0021,avg = 442,347,best = 447,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,738;0,521;0,243;0,051;0,019;0,012;0,423;0,076;0,815;0,009;0,578;0,648;0,945;0,167;0,377;0,071;0,023;0,101}
gen = 0022,avg = 445,867,best = 462,200,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,187;0,912;0,945;0,167;0,377;0,071;0,097;0,101}
gen = 0023,avg = 448,707,best = 462,200,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,187;0,912;0,945;0,167;0,377;0,071;0,097;0,101}
gen = 0024,avg = 455,133,best = 471,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,187;0,912;0,945;0,167;0,377;0,071;0,097;0,101}
gen = 0025,avg = 456,880,best = 471,400,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,187;0,912;0,945;0,167;0,377;0,071;0,097;0,101}
gen = 0026,avg = 462,107,best = 473,200,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,187;0,912;0,945;0,167;0,377;0,071;0,097;0,101}
gen = 0027,avg = 466,013,best = 473,200,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,187;0,912;0,945;0,167;0,377;0,071;0,097;0,101}
gen = 0028,avg = 467,747,best = 473,200,chrom = {0,545;0,255;0,674;0,968;0,243;0,047;0,701;0,521;0,243;0,051;0,474;0,012;0,423;0,076;0,656;0,009;0,187;0,912;0,945;0,167;0,377;0,071;0,097;0,101}
