Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 2
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384160447803

gen = -001,avg = 0,000,best = 0,000,chrom = {0,863;0,689;0,455;0,693;0,591;0,641;0,316;0,037;0,669;0,952;0,006;0,514;0,859;0,952;0,037;0,300;0,825;0,031;0,234;0,020;0,304;0,701;0,269;0,936}
gen = 0000,avg = 19,653,best = 137,800,chrom = {0,378;0,095;0,777;0,969;1,000;0,852;0,992;0,091;0,307;0,424;0,738;0,520;0,011;0,940;0,844;0,452;0,152;0,632;0,554;0,444;0,248;0,748;0,775;0,946}
gen = 0001,avg = 74,493,best = 159,400,chrom = {0,933;0,612;0,655;0,426;0,511;0,710;0,835;0,014;0,144;0,097;0,217;0,120;0,205;0,391;0,818;0,400;0,657;0,937;0,743;0,387;0,966;0,091;0,993;0,523}
gen = 0002,avg = 145,307,best = 228,600,chrom = {0,334;0,627;0,175;0,127;0,140;0,302;0,917;0,645;0,150;0,038;0,472;0,439;0,662;0,517;0,026;0,535;0,999;0,618;0,984;0,061;0,768;0,815;0,408;0,184}
gen = 0003,avg = 189,867,best = 228,800,chrom = {0,334;0,453;0,175;0,127;0,756;0,302;0,917;0,645;0,150;0,038;0,472;0,439;0,662;0,517;0,026;0,535;0,999;0,618;0,984;0,061;0,768;0,815;0,093;0,184}
gen = 0004,avg = 223,893,best = 268,000,chrom = {0,891;0,207;0,254;0,169;0,140;0,302;0,917;0,645;0,150;0,038;0,472;0,439;0,662;0,517;0,026;0,535;0,999;0,618;0,984;0,061;0,768;0,815;0,408;0,184}
gen = 0005,avg = 252,507,best = 313,800,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,645;0,150;0,038;0,472;0,439;0,662;0,517;0,026;0,535;0,999;0,618;0,984;0,061;0,768;0,815;0,093;0,184}
gen = 0006,avg = 284,600,best = 313,800,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,645;0,150;0,038;0,472;0,439;0,662;0,517;0,026;0,535;0,999;0,618;0,984;0,061;0,768;0,815;0,093;0,184}
gen = 0007,avg = 305,053,best = 325,000,chrom = {0,334;0,627;0,175;0,127;0,140;0,302;0,917;0,645;0,150;0,038;0,472;0,439;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,184}
gen = 0008,avg = 319,853,best = 351,000,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,645;0,150;0,254;0,472;0,439;0,662;0,067;0,026;0,040;0,999;0,637;0,984;0,061;0,768;0,083;0,093;0,184}
gen = 0009,avg = 334,493,best = 365,600,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,184}
gen = 0010,avg = 354,533,best = 374,400,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,300}
gen = 0011,avg = 371,787,best = 386,600,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,184}
gen = 0012,avg = 385,387,best = 406,000,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,797;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,184}
gen = 0013,avg = 392,613,best = 406,000,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,797;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,184}
gen = 0014,avg = 397,480,best = 406,000,chrom = {0,933;0,411;0,655;0,426;0,264;0,710;0,917;0,797;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,184}
gen = 0015,avg = 405,000,best = 429,200,chrom = {0,933;0,411;0,655;0,426;0,008;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,005}
gen = 0016,avg = 410,787,best = 429,200,chrom = {0,933;0,411;0,655;0,426;0,008;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,005}
gen = 0017,avg = 418,333,best = 433,600,chrom = {0,933;0,411;0,655;0,426;0,020;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,485;0,699;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,005}
gen = 0018,avg = 427,627,best = 435,200,chrom = {0,933;0,411;0,655;0,478;0,008;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,005}
gen = 0019,avg = 430,000,best = 435,200,chrom = {0,933;0,411;0,655;0,478;0,008;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,005}
gen = 0020,avg = 431,800,best = 435,200,chrom = {0,933;0,411;0,655;0,478;0,008;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,005}
gen = 0021,avg = 433,800,best = 443,600,chrom = {0,933;0,411;0,655;0,478;0,008;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,005}
gen = 0022,avg = 435,987,best = 443,600,chrom = {0,933;0,411;0,655;0,478;0,008;0,710;0,917;0,645;0,150;0,038;0,472;0,276;0,662;0,517;0,026;0,535;0,999;0,832;0,984;0,061;0,768;0,024;0,093;0,005}
