Current parameters
 - debug = true
 - runAutotest = false
 - runChromosome = false
 - runExperiment = true
 - chromosome = null
 - showSheets = false
 - saveRatMap = .
 - numberOfGenerations = 50
 - population = 15
 - numberOfProfiles = 2
 - numberOfInitialAgents = 15
 - numberOfCells = 10
 - numberOfFoodPieces = 10
 - numberOfDays = 1000
 - numberOfExecutions = 5
 - patterns = E:\2_trabajo\doctorado\made\2014\pattern_revenge.txt
 - baseDays = 500
 - baseEnergy = 5
 - baseSmell = 3
 - baseNutrition = 4
 - baseByte = 5
 - baseFur = 5
 - baseAgeToBeAdultFemale = 42
 - baseToBeAdultMale = 49
 - basePregnancyTime = 30
 - help = false
 - seed = 1384162763147

gen = -001,avg = 0,000,best = 0,000,chrom = {0,808;0,296;0,894;0,170;0,496;0,172;0,239;0,618;0,320;0,186;0,735;0,319;0,580;0,995;0,139;0,641;0,454;0,861;0,033;0,617;0,114;0,234;0,379;0,167}
gen = 0000,avg = 59,200,best = 224,600,chrom = {0,368;0,666;0,687;0,091;0,264;0,315;0,765;0,185;0,411;0,033;0,496;0,747;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,571;0,275;0,542;0,333;0,095}
gen = 0001,avg = 155,653,best = 238,600,chrom = {0,187;0,032;0,047;0,186;0,264;0,315;0,765;0,185;0,411;0,033;0,496;0,747;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,571;0,275;0,542;0,333;0,095}
gen = 0002,avg = 207,373,best = 261,600,chrom = {0,187;0,032;0,047;0,186;0,264;0,315;0,184;0,185;0,411;0,033;0,496;0,747;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,571;0,275;0,542;0,333;0,095}
gen = 0003,avg = 237,320,best = 261,600,chrom = {0,187;0,032;0,047;0,186;0,264;0,315;0,184;0,185;0,411;0,033;0,496;0,747;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,571;0,275;0,542;0,333;0,095}
gen = 0004,avg = 249,867,best = 261,600,chrom = {0,187;0,032;0,047;0,186;0,264;0,315;0,184;0,185;0,411;0,033;0,496;0,747;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,571;0,275;0,542;0,333;0,095}
gen = 0005,avg = 254,827,best = 261,600,chrom = {0,187;0,032;0,047;0,186;0,264;0,315;0,184;0,185;0,411;0,033;0,496;0,747;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,571;0,275;0,542;0,333;0,095}
gen = 0006,avg = 258,013,best = 261,800,chrom = {0,187;0,032;0,047;0,186;0,264;0,315;0,184;0,185;0,411;0,178;0,732;0,747;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,239;0,275;0,542;0,333;0,095}
gen = 0007,avg = 262,467,best = 270,000,chrom = {0,187;0,643;0,047;0,186;0,370;0,315;0,301;0,884;0,538;0,033;0,184;0,747;0,729;0,366;0,568;0,926;0,520;0,099;0,868;0,338;0,275;0,542;0,333;0,095}
gen = 0008,avg = 267,800,best = 295,200,chrom = {0,187;0,032;0,861;0,186;0,264;0,315;0,184;0,185;0,411;0,178;0,732;0,075;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,239;0,275;0,062;0,333;0,095}
gen = 0009,avg = 271,200,best = 295,200,chrom = {0,187;0,032;0,861;0,186;0,264;0,315;0,184;0,185;0,411;0,178;0,732;0,075;0,729;0,366;0,568;0,733;0,520;0,099;0,868;0,239;0,275;0,062;0,333;0,095}
