218,400;
218,400;
241,400;
272,400;
277,400;
277,400;
294,000;
368,000;
368,000;
382,400;
382,400;
384,400;
384,400;
386,200;
386,200;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
395,600;
398,400;
398,400;
398,400;
