202,800;
242,000;
266,200;
275,200;
289,800;
294,600;
310,200;
310,200;
330,400;
332,400;
346,600;
352,400;
352,400;
352,400;
355,600;
355,600;
383,000;
383,000;
387,800;
387,800;
387,800;
387,800;
387,800;
387,800;
387,800;
387,800;
387,800;
387,800;
387,800;
387,800;
387,800;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
392,000;
