513,800;513,800
427,467;430,800
451,600;451,600
450,733;456,800
456,000;457,600
469,253;474,200
464,320;464,800
441,200;441,200
476,400;476,400
469,400;469,400
426,400;426,400
484,507;485,400
429,133;429,800
512,547;516,200
479,440;482,800
496,800;496,800
498,733;501,000
474,400;474,400
492,200;492,200
489,680;491,000
472,280;472,800
497,200;501,800
420,960;421,200
461,853;463,200
465,800;465,800
461,733;463,800
480,773;488,400
481,280;491,400
474,400;474,400
460,560;460,800
