449,400;449,400
416,667;419,400
422,653;426,000
371,173;372,000
400,600;413,800
463,600;463,600
416,200;426,000
413,000;413,000
360,000;360,000
420,680;429,800
457,080;461,800
396,347;398,400
468,187;475,800
449,240;451,200
429,360;431,200
358,000;358,000
381,720;385,600
423,747;449,800
442,800;442,800
469,493;469,800
470,800;470,800
440,000;444,200
462,160;464,200
444,027;448,600
425,680;426,000
415,480;416,800
459,387;469,000
436,507;438,600
456,800;456,800
425,400;425,400
