206,400;
227,200;
243,400;
265,400;
303,000;
311,400;
322,800;
337,800;
340,000;
340,800;
351,400;
376,200;
376,200;
376,200;
376,200;
387,400;
387,400;
398,200;
400,200;
431,200;
431,200;
431,200;
431,200;
431,200;
431,200;
431,200;
436,200;
449,600;
449,600;
449,600;
449,600;
449,600;
453,000;
453,000;
453,000;
453,000;
453,000;
456,000;
456,000;
456,000;
456,400;
456,400;
456,400;
456,400;
456,400;
456,400;
456,400;
456,400;
456,400;
456,400;
456,400;
