273,800;
273,800;
273,800;
370,000;
385,600;
385,600;
423,600;
451,200;
451,200;
451,200;
451,200;
451,200;
451,200;
451,200;
452,800;
452,800;
452,800;
452,800;
452,800;
452,800;
452,800;
452,800;
456,000;
456,000;
456,000;
456,000;
456,000;
456,000;
481,600;
481,600;
481,600;
481,600;
481,600;
485,600;
485,600;
485,600;
485,600;
485,600;
489,600;
489,600;
489,600;
489,600;
489,600;
489,600;
489,600;
489,600;
489,600;
489,600;
492,800;
494,000;
494,000;
