395,400;395,400
383,733;387,600
395,520;400,800
446,200;446,200
366,560;368,600
407,760;408,000
447,373;453,400
464,400;464,400
403,067;409,400
401,600;401,600
413,333;414,000
392,000;392,000
427,093;428,600
377,067;379,000
353,600;353,600
431,480;444,400
400,600;400,600
422,160;426,000
405,440;405,600
412,600;412,600
405,067;405,200
407,280;411,000
403,667;413,000
410,400;410,400
395,120;398,000
419,613;425,600
412,107;414,200
379,160;379,600
435,227;442,400
436,987;446,000
