473,187;479,600
477,800;477,800
468,320;469,600
503,800;503,800
430,000;430,000
457,147;457,800
428,347;449,800
445,173;449,200
452,000;452,000
451,267;456,800
480,187;481,800
456,320;456,400
477,707;480,800
474,427;475,200
476,080;476,200
455,760;457,000
411,187;415,000
475,653;478,600
437,733;438,600
462,187;463,800
449,600;449,600
391,560;400,000
416,227;424,600
455,013;457,200
378,840;381,000
520,000;520,000
441,000;441,000
442,000;442,000
464,107;466,400
431,000;431,000
