0,794;0,794
0,818;0,818
0,754;0,754
0,764;0,769
0,738;0,743
0,728;0,730
0,754;0,767
0,723;0,733
0,767;0,769
0,707;0,707
0,765;0,765
0,765;0,765
0,728;0,732
0,858;0,858
0,773;0,778
0,757;0,764
0,760;0,761
0,773;0,773
0,741;0,745
0,897;0,897
0,730;0,730
0,768;0,770
0,775;0,775
0,736;0,736
0,727;0,727
0,748;0,752
0,764;0,771
0,736;0,786
0,778;0,778
0,735;0,735
