1,133;1,133
1,139;1,139
1,120;1,120
1,112;1,116
1,080;1,081
1,071;1,071
1,087;1,103
0,795;0,795
1,103;1,106
1,034;1,034
1,143;1,143
0,786;0,786
1,113;1,124
1,117;1,117
1,169;1,169
1,111;1,143
1,149;1,149
1,109;1,123
1,108;1,108
0,776;0,776
1,133;1,133
1,112;1,125
1,057;1,061
1,087;1,087
0,793;0,797
1,110;1,110
1,116;1,117
1,029;1,029
1,164;1,164
1,148;1,153
