1,129;1,129
1,114;1,114
1,088;1,088
1,128;1,130
0,979;0,983
1,117;1,117
0,964;0,964
1,078;1,078
1,103;1,109
1,145;1,145
0,980;0,980
1,106;1,106
1,048;1,051
1,066;1,066
1,047;1,047
1,134;1,138
1,137;1,142
1,010;1,010
1,120;1,120
1,145;1,145
1,059;1,059
1,070;1,070
1,125;1,125
1,057;1,057
1,079;1,079
1,095;1,106
1,111;1,120
1,080;1,080
1,103;1,103
1,105;1,105
