0,361;
0,610;
0,610;
0,638;
0,668;
0,677;
0,747;
0,747;
0,747;
0,747;
0,747;
0,765;
0,765;
0,765;
0,765;
0,766;
0,766;
0,766;
0,774;
0,774;
0,774;
0,774;
0,774;
0,775;
0,775;
0,775;
0,775;
0,775;
0,775;
0,775;
0,775;
0,775;
0,783;
0,783;
0,783;
0,783;
0,783;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
0,786;
