1,151;1,151
1,029;1,029
1,061;1,061
1,032;1,032
1,090;1,090
1,146;1,146
1,127;1,127
1,108;1,112
1,087;1,087
1,132;1,140
1,133;1,133
0,819;0,819
1,091;1,096
1,088;1,089
1,155;1,168
1,134;1,134
1,033;1,033
1,126;1,126
1,098;1,098
1,108;1,108
1,135;1,135
1,090;1,115
1,114;1,114
1,100;1,100
1,061;1,061
1,122;1,122
1,162;1,162
1,062;1,078
1,149;1,149
1,065;1,065
