EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
4141,5028,55,14,3,2,398 
4266,5028,62,14,3,2,394 
4344,5028,56,14,3,2,394 
4078,5028,49,14,3,2,395 
4234,5028,53,14,3,2,393 
4296,5014,57,14,3,2,402 
4047,5028,51,14,3,2,398 
4531,5028,77,14,3,2,395 
4233,5028,70,14,3,2,397 
4217,5028,52,14,3,2,394 
