EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
5375,5058,65,29,9,2,399 
5578,5058,84,29,9,2,394 
5781,5058,97,29,9,2,391 
5375,5058,95,29,9,2,398 
5156,5058,87,29,9,2,393 
5282,5058,66,29,9,2,394 
5265,5058,66,29,9,2,395 
5172,5058,69,29,9,2,394 
5219,5058,62,29,9,2,400 
5141,5058,72,29,9,2,394 
