EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
5077,5010,75,5,2,2,396 
4327,5010,61,5,2,2,397 
5561,5010,94,5,2,2,394 
4781,5010,96,5,2,2,394 
4468,5010,85,5,2,2,395 
6312,5010,98,5,2,2,397 
5062,5010,76,5,2,2,399 
4750,5010,65,5,2,2,394 
4844,5010,68,5,2,2,393 
5015,5010,72,5,2,2,396 
