EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
7391,5051,217,10,6,2,400 
8297,5018,188,10,6,2,390 
6671,5020,145,10,6,2,395 
7672,5020,169,10,6,2,396 
7422,5020,156,10,6,2,394 
7406,5020,167,10,6,2,395 
7672,5018,210,10,6,2,398 
7500,5020,157,10,6,2,393 
7609,5020,165,10,6,2,397 
7829,5010,177,10,6,2,395 
