EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3594,5064,25,16,2,2,399 
3891,5032,34,16,2,2,394 
3484,5032,23,16,2,2,395 
3500,5032,31,16,2,2,394 
3281,5032,34,16,2,2,395 
3514,5032,31,16,2,2,401 
3639,5032,28,16,2,2,400 
3515,5032,30,16,2,2,396 
3593,5032,30,16,2,2,391 
3671,5016,31,16,2,2,398 
