EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3781,5034,50,17,3,2,396 
4124,5034,59,17,3,2,397 
3906,5034,47,17,3,2,398 
3750,5034,47,17,3,2,398 
3797,5034,44,17,3,2,393 
3937,5034,58,17,3,2,396 
3875,5034,47,17,3,2,398 
3875,5034,42,17,3,2,395 
4125,5034,51,17,3,2,397 
4156,5034,46,17,3,2,398 
