EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
4796,5046,72,23,4,2,396 
4719,5046,74,23,4,2,394 
4094,5046,45,23,4,2,394 
4030,5046,50,23,4,2,391 
4358,5046,44,23,4,2,393 
4547,5046,49,23,4,2,394 
4547,5046,55,23,4,2,395 
4390,5046,53,23,4,2,398 
4578,5046,49,23,4,2,400 
3610,5046,37,23,4,2,398 
