EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3563,5042,24,21,2,2,399 
3782,5042,22,21,2,2,393 
3172,5042,17,21,2,2,394 
3516,5042,20,21,2,2,393 
3593,5042,21,21,2,2,396 
3827,5042,44,21,2,2,396 
3655,5042,23,21,2,2,396 
3953,5042,33,21,2,2,395 
3796,5042,25,21,2,2,390 
3968,5042,38,21,2,2,398 
