EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
5436,5060,73,30,9,2,392 
5594,5060,72,30,9,2,397 
5782,5060,95,30,9,2,394 
5781,5060,91,30,9,2,397 
5515,5060,65,30,9,2,396 
5719,5060,80,30,9,2,398 
6000,5060,103,30,9,2,395 
5078,5060,70,30,9,2,395 
4797,5060,58,30,9,2,400 
5328,5060,63,30,9,2,395 
