EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
4703,5060,58,30,7,2,392 
5610,5060,79,30,7,2,397 
5047,5060,71,30,7,2,393 
4922,5060,57,30,7,2,399 
5344,5060,73,30,7,2,393 
4141,5060,43,30,7,2,394 
4859,5060,55,30,7,2,396 
4672,5060,48,30,7,2,395 
4828,5060,58,30,7,2,400 
4906,5060,62,30,7,2,396 
