EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3390,5052,40,26,4,2,396 
3875,5052,37,26,4,2,397 
3625,5052,41,26,4,2,394 
3608,5052,27,26,4,2,398 
3719,5052,36,26,4,2,393 
3936,5052,41,26,4,2,393 
3483,5052,21,26,4,2,396 
3703,5052,27,26,4,2,398 
3859,5052,33,26,4,2,400 
3859,5052,34,26,4,2,393 
