EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
5125,5052,95,26,10,2,398 
5953,5052,97,26,10,2,394 
5891,5052,96,26,10,2,394 
6421,5052,110,26,10,2,393 
5859,5052,99,26,10,2,394 
5844,5052,93,26,10,2,394 
5891,5052,99,26,10,2,393 
4765,5052,63,26,10,2,395 
5750,5052,90,26,10,2,400 
5969,5052,128,26,10,2,392 
