EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
9888,5024,240,12,10,2,398 
9530,5024,207,12,10,2,397 
10764,5014,268,12,10,2,394 
9687,5024,225,12,10,2,398 
9265,5024,207,12,10,2,394 
9890,5024,216,12,10,2,396 
9905,5024,220,12,10,2,396 
10797,5057,248,12,10,2,395 
9796,5024,249,12,10,2,400 
11219,5024,287,12,10,2,396 
