EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3172,5006,36,3,1,2,399 
3734,5006,56,3,1,2,396 
3547,5006,51,3,1,2,394 
3360,5003,45,3,1,2,391 
3360,5006,43,3,1,2,394 
3610,5006,51,3,1,2,396 
3828,5006,57,3,1,2,396 
3359,5003,44,3,1,2,398 
3578,5006,48,3,1,2,393 
3282,5006,37,3,1,2,398 
