EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
4140,5048,39,24,4,2,398 
3907,5048,54,24,4,2,394 
4344,5048,45,24,4,2,394 
3813,5048,41,24,4,2,393 
3954,5048,43,24,4,2,393 
4171,5048,43,24,4,2,397 
4047,5048,41,24,4,2,398 
3937,5048,41,24,4,2,394 
4063,5024,40,24,4,2,397 
3969,5048,60,24,4,2,398 
