EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
3203,5018,22,9,1,2,400 
3188,5018,21,9,1,2,397 
3094,5018,18,9,1,2,395 
3500,5018,34,9,1,2,391 
3187,5018,21,9,1,2,394 
3141,5018,19,9,1,2,392 
3360,5018,29,9,1,2,395 
3468,5018,33,9,1,2,396 
3125,5018,21,9,1,2,396 
3094,5018,18,9,1,2,393 
