EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1088,5000,16,13,10,2,402
854,5000,34,13,10,2,400
843,5000,21,13,10,2,400
859,5000,22,13,10,2,394
911,5000,22,13,10,2,405
853,5000,28,13,10,2,397
786,5000,23,13,10,2,397
802,5000,25,13,10,2,398
829,5000,25,13,10,2,400
893,5000,22,13,10,2,397
