EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
944,5000,9,12,5,2,397
738,5000,14,12,5,2,397
697,5000,11,12,5,2,398
711,5000,15,12,5,2,398
675,5000,9,12,5,2,395
717,5000,16,12,5,2,399
628,5000,12,12,5,2,396
709,5000,10,12,5,2,397
702,5000,15,12,5,2,401
684,5000,16,12,5,2,401
