EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1216,5000,51,3,3,2,401
884,5000,40,3,3,2,396
971,5000,49,3,3,2,400
819,5000,39,3,3,2,400
790,5000,37,3,3,2,395
935,5000,53,3,3,2,401
870,5000,42,3,3,2,399
834,5000,46,3,3,2,407
802,5000,27,3,3,2,397
775,5000,33,3,3,2,397
