EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
984,5000,5,20,4,2,393
727,5000,9,20,4,2,396
681,5000,7,20,4,2,395
701,5000,5,20,4,2,397
691,5000,9,20,4,2,392
728,5000,7,20,4,2,396
642,5000,6,20,4,2,398
712,5000,9,20,4,2,394
629,5000,3,20,4,2,396
681,5000,4,20,4,2,395
