EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1935,5000,126,2,6,2,406
1724,5000,133,2,6,2,399
1695,5000,144,2,6,2,399
1613,5000,114,2,6,2,400
1791,5000,155,2,6,2,400
1907,5000,148,2,6,2,402
1637,5000,124,2,6,2,400
1578,5000,123,2,6,2,405
1394,5000,104,2,6,2,398
1508,5000,117,2,6,2,400
