EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1343,5000,15,18,10,2,399
1026,5000,11,18,10,2,392
932,5000,9,18,10,2,395
1067,5000,14,18,10,2,403
1275,5000,25,18,10,2,398
1063,5000,20,18,10,2,395
1078,5000,22,18,10,2,399
1250,5000,31,18,10,2,395
1221,5000,11,18,10,2,397
982,5000,16,18,10,2,399
