EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
4612,5000,262,1,8,2,407
4455,5000,269,1,8,2,403
4968,5000,322,1,8,2,402
4635,5000,284,1,8,2,405
4487,5000,268,1,8,2,405
4152,5000,244,1,8,2,400
4750,5000,293,1,8,2,398
4542,5000,268,1,8,2,403
4466,5000,281,1,8,2,399
4879,5000,300,1,8,2,403
