EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1013,5000,0,28,2,2,396
849,5000,3,28,2,2,397
826,5000,1,28,2,2,395
891,5000,6,28,2,2,396
864,5000,4,28,2,2,395
816,5000,0,28,2,2,395
859,5000,1,28,2,2,398
848,5000,6,28,2,2,399
883,5000,7,28,2,2,396
1008,5000,5,28,2,2,396
