EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
982,5000,22,16,7,2,398
750,5000,13,16,7,2,395
691,5000,10,16,7,2,395
768,5000,12,16,7,2,395
798,5000,16,16,7,2,402
691,5000,9,16,7,2,397
749,5000,11,16,7,2,395
719,5000,15,16,7,2,402
706,5000,9,16,7,2,395
701,5000,13,16,7,2,396
