EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1025,5000,3,30,7,2,402
834,5000,3,30,7,2,396
883,5000,13,30,7,2,398
914,5000,22,30,7,2,396
830,5000,7,30,7,2,397
827,5000,2,30,7,2,398
740,5000,6,30,7,2,394
934,5000,17,30,7,2,397
1950,5000,7,30,7,2,398
826,5000,13,30,7,2,399
