EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1058,5000,17,12,7,2,401
789,5000,19,12,7,2,401
752,5000,15,12,7,2,399
814,5000,19,12,7,2,392
768,5000,19,12,7,2,405
733,5000,18,12,7,2,395
724,5000,19,12,7,2,405
801,5000,26,12,7,2,397
692,5000,10,12,7,2,395
688,5000,16,12,7,2,397
