EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
1082,5000,1,29,3,2,396
964,5000,2,29,3,2,397
882,5000,5,29,3,2,399
906,5000,5,29,3,2,397
912,5000,2,29,3,2,395
870,5000,5,29,3,2,395
866,5000,2,29,3,2,397
906,5000,4,29,3,2,394
848,5000,4,29,3,2,395
973,5000,8,29,3,2,396
